poverty_perc,median_household_income,education_less_than_high_school_percent,percent_high_blood_pressure,percent_coronary_heart_disease,percent_stroke,percent_high_cholesterol,percent_inactive,percent_smoking,number_of_hospitals,number_of_primary_care_physicians,percent_no_heath_insurance,urban_rural_status
12.6,0.34375410153686536,8.5,35.6,8.8,3.9,36.5,19.3,15.8,0.012987012987012988,0.10921501706484643,13.4,0.0
14.0,0.32500421872363294,7.8,36.9,9.2,4.2,34.4,18.7,17.2,0.012987012987012988,0.10238907849829351,16.5,0.0
14.0,0.281254492159424,8.1,38.1,9.6,4.3,34.3,18.6,16.8,0.012987012987012988,0.06825938566552901,14.4,0.0
13.1,0.31875425778588884,7.8,39.0,10.4,4.7,36.5,25.3,15.8,0.025974025974025976,0.07167235494880547,16.2,0.0
8.6,0.41875363278979505,6.0,32.5,7.4,3.2,31.4,19.1,15.1,0.012987012987012988,0.07167235494880547,12.4,
15.3,0.3750039062255861,3.6,24.7,5.4,2.4,26.2,16.6,13.0,0.012987012987012988,0.07849829351535836,10.8,0.0
15.3,0.3062543359104006,8.0,38.2,10.4,4.6,34.6,18.6,15.9,0.012987012987012988,0.07167235494880547,13.5,0.0
12.9,0.32500421872363294,10.9,40.9,10.6,4.9,37.6,24.8,17.3,0.0,0.16382252559726962,15.2,0.0
11.6,0.3625039843500978,7.3,33.2,7.8,3.6,31.8,22.4,15.2,0.012987012987012988,0.08191126279863481,12.2,
14.4,0.27500453122167984,13.3,39.0,10.0,4.6,36.8,25.2,19.9,0.012987012987012988,0.14334470989761094,14.2,0.0
8.7,0.3937537890388185,8.4,32.9,8.3,3.6,33.2,14.9,14.7,0.025974025974025976,0.05802047781569966,13.8,0.0
11.4,0.3750039062255861,7.0,33.3,8.1,3.7,34.5,24.6,18.3,0.012987012987012988,0.07849829351535836,7.8,0.0
12.1,0.3625039843500978,7.7,28.8,7.4,3.6,30.1,20.9,21.2,0.025974025974025976,0.06825938566552901,10.3,0.0
6.9,0.43750351560302747,8.7,28.1,6.1,2.9,28.8,21.1,18.7,0.0,0.15017064846416384,6.1,
10.9,0.34375410153686536,7.8,37.8,9.6,4.3,35.4,23.0,18.0,0.025974025974025976,0.05460750853242321,6.3,0.0
3.5,0.6750020312373048,3.6,25.1,5.0,2.2,28.3,17.7,12.4,0.012987012987012988,0.07167235494880547,3.3,
12.6,0.32500421872363294,6.6,37.7,9.4,4.3,35.0,21.7,19.0,0.012987012987012988,0.11945392491467577,10.3,0.0
9.3,0.3937537890388185,10.9,34.0,8.4,3.8,33.3,19.9,18.5,0.012987012987012988,0.07167235494880547,7.4,0.0
8.8,0.46250335935400405,4.7,27.8,5.6,2.6,26.7,19.3,16.9,0.0,0.17064846416382254,5.1,
12.8,0.31875425778588884,14.5,36.0,9.0,4.2,34.4,26.2,21.5,0.012987012987012988,0.13310580204778158,9.9,0.0
8.5,0.3625039843500978,5.7,33.9,7.8,3.5,31.7,21.5,18.1,0.025974025974025976,0.06484641638225257,6.5,0.0
7.4,0.43750351560302747,4.5,32.2,7.5,3.3,31.4,22.2,16.1,0.012987012987012988,0.061433447098976114,4.9,0.0
9.3,0.41875363278979505,7.0,35.3,8.8,3.9,34.0,20.6,18.5,0.012987012987012988,0.13651877133105803,6.0,0.0
9.1,0.3937537890388185,6.2,35.9,8.7,3.9,34.9,23.2,17.3,0.012987012987012988,0.09215017064846417,7.7,0.0
10.5,0.36875394528784194,5.8,33.7,8.8,3.8,33.7,20.4,18.8,0.03896103896103896,0.07167235494880547,7.0,0.0
8.2,0.4062537109143068,9.1,31.4,7.4,3.5,31.2,18.3,16.8,0.012987012987012988,0.07167235494880547,8.1,0.0
10.3,0.31875425778588884,3.2,35.6,8.6,3.8,33.9,20.3,16.9,0.012987012987012988,0.0,6.2,0.0
11.6,0.3562540234123537,7.3,37.9,9.6,4.2,35.9,23.0,18.9,0.012987012987012988,0.13993174061433447,7.4,0.0
8.6,0.4062537109143068,6.5,37.1,9.2,4.0,35.4,22.5,16.7,0.025974025974025976,0.07167235494880547,7.0,0.0
8.8,0.3562540234123537,3.7,36.7,8.8,3.8,35.2,19.6,17.3,0.012987012987012988,0.09897610921501707,7.4,0.0
5.8,0.4750032812294923,6.7,30.0,7.3,3.3,31.9,23.1,17.8,0.025974025974025976,0.07167235494880547,5.3,0.0
15.3,0.3062543359104006,13.9,38.2,10.3,5.4,32.7,23.5,26.9,0.012987012987012988,0.2218430034129693,9.7,0.0
7.9,0.38750382810107437,9.9,33.5,8.1,3.6,32.3,22.6,17.8,0.012987012987012988,0.35153583617747447,6.7,0.0
6.2,0.41875363278979505,6.5,32.8,7.7,3.4,33.1,20.3,17.8,0.012987012987012988,0.09556313993174062,5.6,0.0
9.8,0.3937537890388185,8.9,33.7,7.9,3.6,31.9,22.0,19.0,0.012987012987012988,0.10238907849829351,6.7,0.0
10.5,0.31875425778588884,6.9,34.6,8.1,3.6,32.9,20.7,17.5,0.012987012987012988,0.0,6.7,0.0
7.8,0.41875363278979505,7.9,34.6,8.4,3.7,36.0,21.5,16.4,0.025974025974025976,0.09215017064846417,6.8,0.0
8.2,0.40000374997656263,5.8,31.3,7.2,3.3,31.9,20.9,18.4,0.012987012987012988,0.08191126279863481,5.1,0.0
10.6,0.3750039062255861,6.8,31.8,7.3,3.4,30.0,19.2,17.9,0.025974025974025976,0.10238907849829351,5.6,
7.9,0.40000374997656263,6.3,34.6,8.2,3.6,34.1,19.8,17.2,0.012987012987012988,0.05802047781569966,6.3,0.0
8.3,0.4312535546652833,6.0,34.3,8.5,3.7,33.4,20.9,18.8,0.0,0.0,6.5,0.0
8.6,0.3500040624746095,9.6,33.5,8.3,3.8,32.4,21.7,18.9,0.012987012987012988,0.15699658703071673,7.4,0.0
7.3,0.38750382810107437,8.5,34.7,7.3,3.3,32.9,23.2,18.4,0.012987012987012988,0.08532423208191126,6.6,0.0
4.4,0.5812526171711427,5.9,27.7,5.2,2.5,28.4,20.4,17.3,0.0,0.12286689419795221,4.2,
10.6,0.4125036718520509,8.1,28.1,6.3,2.9,28.4,21.7,16.4,0.06493506493506494,0.06825938566552901,6.6,
9.1,0.4250035937275392,5.2,27.4,6.3,2.8,27.8,19.2,15.7,0.012987012987012988,0.07508532423208192,5.8,0.0
9.5,0.36875394528784194,9.0,36.3,8.5,3.9,33.9,22.3,18.5,0.025974025974025976,0.11262798634812288,7.6,0.0
12.2,0.3312541796613771,12.6,34.1,9.2,4.2,34.3,23.4,19.9,0.025974025974025976,0.07508532423208192,8.9,0.0
11.6,0.3500040624746095,5.9,34.4,8.9,4.0,33.3,20.6,17.9,0.012987012987012988,0.0,8.7,0.0
11.2,0.29375441403491226,8.6,35.9,8.7,4.1,33.4,20.3,19.8,0.012987012987012988,0.09215017064846417,6.7,0.0
8.3,0.4125036718520509,5.4,31.7,7.5,3.3,32.1,22.6,16.9,0.012987012987012988,0.24573378839590446,4.8,0.0
4.6,0.5375028906069338,6.0,26.7,5.5,2.5,29.1,19.3,16.6,0.025974025974025976,0.11262798634812288,4.4,
8.6,0.38750382810107437,8.3,34.0,8.1,3.7,32.2,21.6,18.6,0.025974025974025976,0.08191126279863481,6.4,0.0
13.3,0.3312541796613771,5.3,30.0,7.8,3.5,31.5,18.5,15.4,0.012987012987012988,0.05460750853242321,10.7,0.0
28.9,0.26875457028393573,10.8,34.1,8.8,5.0,29.1,25.2,27.3,0.025974025974025976,0.09897610921501707,14.8,0.0
20.9,0.28750445309716816,10.3,33.4,8.6,4.6,29.0,26.7,24.1,0.012987012987012988,0.07849829351535836,15.4,0.0
9.1,0.38750382810107437,5.6,32.9,8.1,3.6,34.5,17.2,16.5,0.012987012987012988,0.13993174061433447,10.7,0.0
11.2,0.38750382810107437,4.6,35.1,8.2,3.6,36.1,16.8,14.7,0.012987012987012988,0.09556313993174062,11.7,
14.7,0.3000043749726564,7.7,35.5,9.1,4.1,35.1,22.5,16.5,0.012987012987012988,0.0,13.3,0.0
13.5,0.3312541796613771,7.6,32.3,7.0,3.4,28.8,20.5,17.5,0.025974025974025976,0.07508532423208192,9.7,
15.1,0.31875425778588884,7.0,33.6,8.3,3.8,32.0,24.6,18.3,0.012987012987012988,0.0,14.1,0.0
11.5,0.3750039062255861,6.3,31.2,7.2,3.3,31.7,23.3,16.1,0.012987012987012988,0.07849829351535836,9.5,0.0
11.2,0.3125042968481447,4.6,34.8,8.7,3.9,35.3,20.0,15.2,0.012987012987012988,0.0,11.1,0.0
10.8,0.3500040624746095,7.3,30.4,7.2,3.2,32.4,25.3,16.4,0.012987012987012988,0.09215017064846417,7.4,0.0
17.9,0.29375441403491226,10.1,34.8,9.5,4.5,34.4,22.7,20.7,0.012987012987012988,0.06825938566552901,10.2,0.0
9.4,0.3937537890388185,5.1,30.6,7.1,3.3,31.8,21.2,17.5,0.012987012987012988,0.06484641638225257,11.4,0.0
13.6,0.3125042968481447,5.4,33.9,8.3,3.8,34.2,19.3,15.8,0.012987012987012988,0.07508532423208192,11.4,0.0
10.5,0.36875394528784194,5.8,30.3,7.0,3.2,30.6,17.2,16.5,0.03896103896103896,0.07508532423208192,10.1,0.0
8.8,0.43750351560302747,3.0,20.0,4.6,2.1,24.0,13.0,12.3,0.025974025974025976,0.07508532423208192,8.3,0.0
15.0,0.28750445309716816,3.5,34.1,8.7,3.9,35.1,20.5,17.5,0.012987012987012988,0.0,16.6,0.0
24.3,0.2562546484084474,12.3,34.6,8.7,4.9,30.6,27.3,27.5,0.025974025974025976,0.07849829351535836,19.2,0.0
18.6,0.26875457028393573,7.7,37.1,9.7,4.4,35.4,19.8,16.7,0.0,0.061433447098976114,13.0,
12.7,0.3312541796613771,6.9,35.7,9.5,4.3,37.0,19.1,15.8,0.012987012987012988,0.15017064846416384,13.4,0.0
18.9,0.3125042968481447,7.8,30.9,7.3,3.6,30.0,27.7,19.2,0.012987012987012988,0.10580204778156999,12.7,0.0
6.7,0.5000031249804688,5.0,31.0,7.1,3.1,34.0,17.1,15.0,0.0,0.08191126279863481,8.9,0.0
15.7,0.31875425778588884,4.1,35.1,9.1,4.0,35.0,21.9,15.7,0.0,0.0,12.5,0.0
18.3,0.32500421872363294,7.0,34.0,8.6,4.2,34.2,20.6,17.8,0.025974025974025976,0.07508532423208192,15.6,0.0
10.2,0.3812538671633302,4.4,30.3,6.4,2.9,32.2,16.4,14.2,0.025974025974025976,0.06825938566552901,7.9,0.0
19.0,0.3312541796613771,28.5,34.6,9.5,4.6,34.8,26.0,20.4,0.012987012987012988,0.11262798634812288,14.6,0.0
17.9,0.26875457028393573,8.5,38.3,10.4,4.8,37.1,20.2,18.6,0.012987012987012988,0.07508532423208192,14.0,0.0
14.5,0.29375441403491226,5.9,35.0,8.5,3.7,34.8,21.7,15.7,0.0,0.0,17.2,0.0
9.9,0.3625039843500978,4.0,33.3,8.2,3.5,35.5,17.8,13.4,0.025974025974025976,0.08191126279863481,13.4,0.0
16.6,0.27500453122167984,5.6,37.7,9.3,4.1,36.4,20.5,15.5,0.012987012987012988,0.06484641638225257,10.0,0.0
14.9,0.3562540234123537,8.5,39.1,10.4,4.8,37.8,19.5,18.6,0.012987012987012988,0.10921501706484643,10.4,0.0
11.8,0.3937537890388185,4.2,24.2,5.4,2.6,27.5,16.2,13.4,0.025974025974025976,0.06825938566552901,9.2,
15.4,0.31875425778588884,8.7,36.9,9.5,4.3,36.7,23.4,18.2,0.012987012987012988,0.0,13.4,0.0
10.9,0.3562540234123537,4.6,30.7,7.6,3.4,34.5,16.5,15.3,0.012987012987012988,0.06484641638225257,10.1,0.0
15.0,0.24375472653295915,1.4,34.7,10.0,4.4,35.2,22.3,16.3,0.0,0.0,9.1,0.0
14.9,0.29375441403491226,8.2,35.3,8.8,4.2,33.2,28.0,18.5,0.012987012987012988,0.17064846416382254,16.2,0.0
18.5,0.3062543359104006,6.8,33.0,8.3,3.9,33.2,23.2,18.1,0.012987012987012988,0.10238907849829351,11.7,0.0
12.6,0.3750039062255861,6.6,35.0,9.1,4.0,35.7,19.6,15.7,0.0,0.0,13.0,0.0
16.5,0.3312541796613771,9.6,32.6,8.0,3.6,33.5,23.2,19.9,0.012987012987012988,0.07167235494880547,11.5,0.0
12.8,0.3062543359104006,12.9,38.3,11.5,5.3,36.7,21.2,18.1,0.012987012987012988,0.0,12.0,0.0
11.3,0.36875394528784194,8.3,33.5,8.5,3.8,36.2,18.6,15.8,0.012987012987012988,0.09556313993174062,12.6,0.0
8.0,0.4312535546652833,5.8,28.8,6.3,2.8,29.8,27.9,17.5,0.012987012987012988,0.10921501706484643,10.7,0.0
23.8,0.26875457028393573,11.1,37.1,8.5,4.8,29.1,31.6,29.4,0.025974025974025976,0.1604095563139932,20.2,0.0
17.5,0.34375410153686536,9.6,32.2,8.1,4.1,31.1,23.1,20.7,0.012987012987012988,0.08532423208191126,12.9,0.0
16.3,0.28750445309716816,10.0,40.2,11.0,5.2,37.4,18.1,19.4,0.012987012987012988,0.07849829351535836,16.0,0.0
11.8,0.31875425778588884,6.6,33.3,8.3,3.7,32.8,24.5,16.6,0.012987012987012988,0.09215017064846417,11.7,0.0
13.2,0.33750414059912126,6.5,31.6,7.3,3.4,31.6,19.6,17.8,0.012987012987012988,0.08532423208191126,9.2,0.0
7.8,0.4562533984162599,6.6,32.2,7.6,3.4,34.1,24.9,15.1,0.012987012987012988,0.19795221843003413,7.9,0.0
9.3,0.36875394528784194,4.4,33.8,8.6,3.8,34.8,22.6,15.4,0.012987012987012988,0.09897610921501707,10.9,0.0
12.4,0.34375410153686536,7.3,31.7,8.5,3.9,32.4,20.0,16.8,0.012987012987012988,0.24232081911262798,11.7,0.0
15.8,0.3125042968481447,13.0,31.1,7.7,3.7,32.5,21.5,19.7,0.012987012987012988,0.08873720136518773,13.3,0.0
12.5,0.3562540234123537,8.7,37.5,9.5,4.3,36.6,20.5,15.5,0.0,0.0,10.4,0.0
13.4,0.29375441403491226,6.5,36.2,9.0,4.2,33.3,24.8,18.6,0.012987012987012988,0.07508532423208192,10.2,0.0
20.9,0.24375472653295915,12.2,35.5,10.0,4.8,36.1,21.3,20.2,0.0,0.0,19.1,0.0
11.7,0.31875425778588884,9.1,34.4,8.8,3.9,34.4,18.2,16.0,0.0,0.0,13.2,0.0
10.6,0.3625039843500978,5.2,30.6,6.2,2.9,29.9,21.9,17.0,0.025974025974025976,0.06484641638225257,8.3,
10.8,0.31875425778588884,7.2,38.6,9.6,4.2,36.3,20.0,17.3,0.012987012987012988,0.040955631399317405,9.5,0.0
9.9,0.32500421872363294,5.8,34.6,7.7,3.3,34.3,21.7,15.5,0.012987012987012988,0.06484641638225257,6.9,0.0
24.2,0.31875425778588884,13.7,39.0,10.0,5.1,32.3,30.4,28.5,0.0,0.0,11.1,0.0
10.0,0.4750032812294923,7.8,35.8,8.2,3.4,34.6,19.5,16.1,0.0,0.0,9.0,0.0
9.7,0.38750382810107437,6.1,37.0,8.3,3.5,36.0,24.6,15.8,0.0,0.13993174061433447,8.4,0.0
8.9,0.41875363278979505,10.1,35.5,8.2,3.6,34.2,22.4,17.2,0.012987012987012988,0.13651877133105803,10.0,0.0
7.9,0.46250335935400405,6.3,35.9,7.9,3.3,35.1,25.2,16.6,0.0,0.0,6.8,0.0
8.6,0.45000343747851573,5.6,29.9,6.2,2.7,31.6,21.4,14.5,0.025974025974025976,0.06484641638225257,5.6,
9.7,0.3812538671633302,4.9,26.6,4.9,2.3,27.2,19.5,15.2,0.03896103896103896,0.06825938566552901,6.2,
8.5,0.33750414059912126,6.7,39.3,9.4,4.0,37.8,20.4,15.9,0.012987012987012988,0.16382252559726962,6.3,0.0
10.2,0.3812538671633302,7.4,35.0,7.6,3.2,33.8,18.6,15.1,0.012987012987012988,0.07508532423208192,7.9,0.0
10.7,0.4062537109143068,7.5,40.1,9.7,4.2,37.8,21.5,18.4,0.012987012987012988,0.0,10.1,0.0
10.0,0.46250335935400405,11.2,32.7,7.3,3.2,32.9,26.7,18.7,0.0,0.0,11.5,0.0
11.2,0.33750414059912126,9.6,37.2,9.0,4.0,36.2,27.7,17.9,0.0,0.0,8.3,0.0
13.7,0.3125042968481447,11.8,41.3,9.9,4.3,37.1,25.8,16.5,0.012987012987012988,0.08873720136518773,11.6,0.0
7.9,0.3937537890388185,8.1,36.0,8.3,3.6,34.9,23.3,16.4,0.012987012987012988,0.08873720136518773,6.4,0.0
11.0,0.3625039843500978,6.4,37.8,9.0,3.8,35.7,23.9,16.5,0.0,0.0,9.2,0.0
12.7,0.34375410153686536,4.6,27.2,5.6,2.5,26.7,22.2,15.7,0.025974025974025976,0.061433447098976114,6.4,
13.5,0.3000043749726564,7.8,41.8,10.6,4.5,38.1,24.6,17.3,0.0,0.0,13.5,0.0
9.6,0.33750414059912126,9.0,39.6,9.1,3.8,37.1,21.1,15.1,0.012987012987012988,0.10921501706484643,7.7,0.0
11.6,0.3312541796613771,13.4,37.8,9.1,3.9,34.6,21.6,18.5,0.0,0.0,11.7,0.0
13.5,0.3062543359104006,10.2,40.0,10.0,4.3,36.4,30.3,18.8,0.0,0.0,10.3,0.0
10.9,0.3625039843500978,13.1,39.8,9.9,4.2,37.3,24.3,16.4,0.0,0.17064846416382254,10.9,0.0
14.5,0.3000043749726564,12.5,38.6,9.6,4.1,37.5,26.0,16.3,0.0,0.0,13.7,0.0
12.0,0.36875394528784194,9.6,36.4,8.3,3.6,35.1,27.0,17.7,0.0,0.0,8.5,0.0
12.2,0.3062543359104006,16.4,42.6,10.9,4.8,39.8,25.4,17.5,0.025974025974025976,0.07508532423208192,10.2,0.0
7.5,0.5312529296691896,8.6,26.2,5.5,2.5,26.4,24.5,20.0,0.012987012987012988,0.20477815699658705,8.9,0.0
8.4,0.44375347654077163,8.0,39.8,8.5,3.6,35.4,25.9,17.0,0.012987012987012988,0.1945392491467577,9.1,0.0
8.0,0.5000031249804688,9.5,36.8,8.2,3.5,34.4,24.7,16.9,0.012987012987012988,0.08191126279863481,5.1,0.0
8.3,0.45000343747851573,7.8,32.4,6.6,2.9,34.0,21.9,17.1,0.0,0.10921501706484643,6.3,
11.0,0.4250035937275392,10.1,31.6,6.6,3.1,29.6,27.9,22.2,0.012987012987012988,0.12286689419795221,14.4,0.0
9.8,0.3312541796613771,7.4,38.6,9.0,3.8,36.7,21.6,16.2,0.012987012987012988,0.0,8.1,0.0
10.7,0.41875363278979505,7.6,37.2,9.0,3.8,36.2,23.9,17.4,0.0,0.0,7.8,
7.6,0.38750382810107437,10.6,37.3,8.9,3.8,35.5,24.5,17.8,0.012987012987012988,0.15017064846416384,8.3,0.0
11.0,0.31875425778588884,5.5,39.9,8.7,3.8,34.5,22.8,16.2,0.012987012987012988,0.07849829351535836,6.7,0.0
12.2,0.3625039843500978,8.4,34.3,8.1,3.7,33.1,23.8,19.3,0.012987012987012988,0.06825938566552901,7.3,0.0
9.3,0.4062537109143068,8.9,36.5,8.3,3.6,34.6,24.7,17.1,0.012987012987012988,0.12286689419795221,6.6,0.0
7.7,0.41875363278979505,6.3,37.0,7.8,3.3,35.6,23.1,16.5,0.0,0.0,6.7,0.0
9.4,0.4125036718520509,7.9,30.8,7.4,3.3,31.5,23.8,16.3,0.0,0.10238907849829351,6.9,0.0
21.3,0.281254492159424,11.3,41.6,9.2,5.1,33.2,31.1,29.6,0.025974025974025976,0.09556313993174062,13.6,0.0
7.4,0.4312535546652833,6.1,34.9,7.7,3.2,35.6,27.1,16.2,0.0,0.0,7.2,0.0
16.6,0.28750445309716816,15.8,43.9,10.7,4.6,38.9,25.9,16.8,0.0,0.0,12.4,0.0
28.3,0.22500484371972673,14.3,38.3,9.5,5.7,30.0,25.7,34.4,0.012987012987012988,0.0,12.3,
13.5,0.3312541796613771,8.8,37.4,9.0,3.8,36.7,21.2,15.9,0.0,0.0,11.3,0.0
10.0,0.4125036718520509,7.8,31.1,6.2,2.8,30.9,22.5,18.1,0.012987012987012988,0.09215017064846417,6.5,0.0
7.9,0.4250035937275392,3.2,36.8,8.5,3.5,35.5,22.8,14.4,0.0,0.0,4.7,0.0
10.6,0.3750039062255861,8.5,32.8,7.5,3.4,33.4,27.7,17.9,0.012987012987012988,0.07167235494880547,6.7,0.0
9.8,0.3625039843500978,10.9,41.5,9.7,4.3,37.8,23.2,19.1,0.012987012987012988,0.0,10.7,0.0
7.0,0.43750351560302747,6.4,33.2,7.2,3.1,32.9,19.2,15.7,0.025974025974025976,0.1262798634812287,6.0,0.0
10.6,0.3625039843500978,13.2,36.5,8.7,3.9,33.9,23.9,18.7,0.025974025974025976,0.1262798634812287,9.6,0.0
8.9,0.40000374997656263,5.5,29.5,5.2,2.4,27.6,26.0,16.0,0.012987012987012988,0.08191126279863481,7.5,0.0
10.9,0.3562540234123537,9.7,40.0,9.4,4.0,36.7,20.5,15.9,0.012987012987012988,0.06825938566552901,7.2,0.0
9.6,0.49375316404272473,9.4,27.3,5.0,2.3,26.7,25.8,18.8,0.025974025974025976,0.09556313993174062,8.5,0.0
14.5,0.281254492159424,8.8,37.5,8.9,4.2,36.3,23.7,16.0,0.012987012987012988,0.07849829351535836,9.0,0.0
11.5,0.3750039062255861,21.9,32.3,8.1,4.1,30.7,21.3,19.2,0.012987012987012988,0.13310580204778158,12.2,0.0
11.7,0.3937537890388185,17.0,28.7,7.0,3.5,28.3,25.0,17.7,0.025974025974025976,0.10921501706484643,11.7,0.0
12.6,0.36875394528784194,7.1,33.0,7.6,3.6,31.6,19.6,16.0,0.012987012987012988,0.07508532423208192,8.5,0.0
11.6,0.32500421872363294,5.7,37.5,8.8,4.0,36.5,21.2,14.3,0.012987012987012988,0.05802047781569966,8.7,0.0
9.1,0.4062537109143068,6.3,32.1,6.5,2.9,32.4,25.2,16.3,0.025974025974025976,0.08873720136518773,12.2,0.0
12.5,0.32500421872363294,7.3,35.0,8.2,3.7,33.8,24.8,18.6,0.0,0.15358361774744028,15.9,0.0
10.7,0.3312541796613771,10.7,36.9,9.3,3.9,35.6,18.6,14.1,0.0,0.0,11.5,0.0
12.3,0.33750414059912126,7.5,34.9,8.5,3.7,32.9,21.4,17.5,0.0,0.0,13.0,0.0
9.0,0.38750382810107437,8.5,31.2,7.5,3.4,28.9,25.7,18.3,0.012987012987012988,0.06825938566552901,10.2,0.0
37.1,0.18750507809326192,15.2,37.3,10.1,5.8,32.1,31.7,30.5,0.0,0.0,20.2,0.0
12.9,0.3125042968481447,9.6,38.0,9.9,4.4,35.6,23.7,18.5,0.012987012987012988,0.1262798634812287,15.5,0.0
9.5,0.3625039843500978,7.8,31.5,7.9,3.4,33.0,26.2,16.7,0.012987012987012988,0.18430034129692835,12.3,0.0
24.9,0.2500046874707033,16.8,35.5,9.4,5.5,29.4,33.4,31.2,0.012987012987012988,0.23549488054607512,20.7,0.0
12.2,0.3562540234123537,6.5,32.6,8.1,3.5,32.4,25.6,16.1,0.012987012987012988,0.09897610921501707,11.4,0.0
18.7,0.3125042968481447,7.5,34.9,9.4,4.1,33.4,21.7,16.4,0.012987012987012988,0.11262798634812288,14.3,0.0
9.3,0.3750039062255861,9.0,33.0,7.9,3.4,32.9,22.2,16.2,0.012987012987012988,0.06825938566552901,11.4,0.0
8.9,0.3937537890388185,7.8,29.3,6.9,3.1,30.8,24.4,17.1,0.0,0.24573378839590446,12.5,0.0
11.0,0.36875394528784194,5.5,31.8,7.2,3.1,32.0,22.1,15.8,0.0,0.0,19.1,0.0
18.4,0.281254492159424,15.7,38.1,9.9,4.4,36.5,22.9,16.3,0.012987012987012988,0.11604095563139932,13.2,0.0
13.2,0.3562540234123537,7.1,31.8,7.7,3.3,32.2,20.9,15.3,0.012987012987012988,0.2013651877133106,16.2,0.0
15.4,0.29375441403491226,10.1,36.8,9.2,4.0,34.6,24.4,16.3,0.0,0.13310580204778158,16.5,0.0
9.4,0.3562540234123537,5.9,36.4,9.3,4.0,35.6,23.3,15.2,0.012987012987012988,0.0,11.5,0.0
17.8,0.31875425778588884,9.8,37.4,9.9,4.8,32.5,21.2,22.1,0.012987012987012988,0.10580204778156999,19.0,0.0
12.8,0.3312541796613771,7.9,32.6,7.7,3.3,33.4,22.9,15.5,0.012987012987012988,0.14334470989761094,11.8,0.0
7.8,0.36875394528784194,4.1,36.1,8.6,3.6,34.9,19.0,15.6,0.0,0.0,10.0,0.0
15.0,0.281254492159424,11.0,34.8,8.8,4.0,34.3,24.5,17.3,0.012987012987012988,0.06484641638225257,14.4,0.0
43.9,0.20000499996875018,12.4,34.3,9.5,5.5,29.9,27.9,30.6,0.0,0.0,20.0,0.0
12.7,0.3500040624746095,31.1,28.0,7.1,3.5,30.2,23.5,17.0,0.025974025974025976,0.10921501706484643,13.1,0.0
14.1,0.3312541796613771,9.0,36.3,8.7,4.1,36.7,17.9,18.0,0.012987012987012988,0.07849829351535836,7.4,
9.1,0.4750032812294923,9.0,29.1,6.2,2.9,32.3,20.4,14.0,0.03896103896103896,0.08191126279863481,8.3,
12.6,0.3625039843500978,11.9,35.2,8.9,4.0,36.8,19.6,14.3,0.012987012987012988,0.07849829351535836,6.6,
10.5,0.4062537109143068,17.4,30.3,7.3,3.4,31.9,19.0,15.4,0.0,0.19795221843003413,11.6,
18.4,0.3000043749726564,10.1,39.3,10.5,5.0,37.4,17.3,18.4,0.012987012987012988,0.07849829351535836,11.5,0.0
12.4,0.46250335935400405,23.3,26.2,5.4,2.7,29.0,19.1,15.4,0.012987012987012988,0.1877133105802048,13.4,
11.4,0.3562540234123537,4.5,35.0,8.0,3.6,35.8,25.1,13.0,0.012987012987012988,0.07167235494880547,5.8,0.0
13.6,0.34375410153686536,21.5,30.8,6.9,3.4,34.0,23.5,16.5,0.05194805194805195,0.11604095563139932,13.4,0.0
11.4,0.3812538671633302,7.1,37.5,8.7,4.0,37.9,20.6,14.6,0.025974025974025976,0.1262798634812287,7.3,0.0
14.7,0.3562540234123537,9.3,38.1,9.0,4.1,38.6,19.6,16.2,0.012987012987012988,0.11262798634812288,9.1,
13.4,0.3812538671633302,5.9,29.5,6.4,3.0,31.4,18.0,14.4,0.06493506493506494,0.07167235494880547,7.0,
15.0,0.31875425778588884,8.3,36.2,8.7,4.1,35.0,19.7,17.0,0.025974025974025976,0.07849829351535836,9.0,
12.9,0.3812538671633302,12.2,29.5,6.8,3.1,30.4,18.2,14.1,0.012987012987012988,0.061433447098976114,9.6,
15.7,0.32500421872363294,4.4,22.4,4.7,2.3,24.6,17.1,13.2,0.025974025974025976,0.09215017064846417,6.9,0.0
9.5,0.3750039062255861,4.5,32.9,6.9,3.1,31.3,19.7,16.5,0.012987012987012988,0.08532423208191126,13.9,0.0
8.9,0.44375347654077163,9.5,39.2,8.0,3.5,37.9,22.8,16.1,0.03896103896103896,0.08191126279863481,10.9,
25.5,0.24375472653295915,25.3,49.6,10.1,5.8,38.6,27.5,24.8,0.012987012987012988,0.1262798634812287,13.0,0.0
30.8,0.2062549609064943,25.1,50.8,9.7,6.2,36.1,20.6,25.1,0.012987012987012988,0.15017064846416384,11.1,0.0
20.6,0.2625046093461916,13.6,49.9,9.4,5.2,39.6,29.9,20.9,0.012987012987012988,0.1672354948805461,11.6,0.0
20.4,0.2625046093461916,17.3,52.2,10.3,5.6,40.0,27.2,20.2,0.012987012987012988,0.11945392491467577,12.2,0.0
19.5,0.27500453122167984,17.4,51.1,9.8,5.5,38.0,28.0,21.8,0.025974025974025976,0.10580204778156999,12.0,0.0
13.9,0.33750414059912126,14.4,41.2,8.0,3.9,35.3,30.6,19.0,0.012987012987012988,0.10580204778156999,13.0,0.0
22.9,0.2187548827819826,15.0,51.1,10.9,5.9,39.5,30.3,22.0,0.012987012987012988,0.11604095563139932,12.2,0.0
17.1,0.27500453122167984,14.7,46.3,9.6,4.6,40.6,30.4,20.1,0.025974025974025976,0.10921501706484643,12.5,0.0
